user,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
48304,25.0,R,526.0,1,0,44,1,0,122,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,28.0,0.93,0
6036,35.0,R,562.0,5,1,84,5,0,255,0,0,12,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,53.0,1.77,1
48873,28.0,na,493.0,8,1,24,8,0,87,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,1,0,Libra,0,0,36.0,1.2,1
42214,52.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,na,0,0,,0.0,0
42156,23.0,na,517.0,1,0,30,1,0,61,0,0,1,1,1,1,0,1,2,na,0,0,0,0,na,0,0,24.0,0.8,0
42973,24.0,O,601.0,1,0,23,1,0,63,0,0,11,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,13.0,0.43,0
17586,25.0,na,,0,0,16,0,0,21,0,0,2,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,7.0,0.23,1
58782,51.0,R,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,2.0,0.0,0
28432,30.0,na,526.0,2,0,12,2,1,204,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,64.0,2.13,0
61749,33.0,na,560.0,1,0,16,0,0,9,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,5.0,0.56,1
10101,25.0,na,,0,0,1,0,0,11,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.0,0.03,0
15958,42.0,R,615.0,6,0,41,6,0,164,0,0,29,1,1,1,1,0,2,Weekly,0,0,0,0,na,0,0,52.0,1.73,1
31541,42.0,O,558.0,0,0,0,0,3,246,0,2,19,1,1,1,1,1,2,na,0,0,0,0,Cancer,0,0,59.0,1.97,0
41418,42.0,O,725.0,62,2,78,60,0,312,0,0,28,1,1,1,0,1,0,Monthly,0,0,0,0,Libra,1,0,60.0,2.0,0
48079,23.0,R,391.0,0,0,0,0,0,109,0,0,8,1,1,1,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,40.0,1.33,0
10868,38.0,R,521.0,0,0,27,0,0,232,0,0,15,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,62.0,2.07,1
61208,24.0,na,596.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,,0.0,1
9577,41.0,R,,0,0,0,0,0,106,0,0,3,1,1,1,1,0,2,Weekly,0,0,0,0,Sagittarius,0,0,47.0,1.5699999999999998,0
52594,22.0,O,510.0,10,1,39,10,0,154,0,0,12,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,1,0,43.0,1.4300000000000002,1
46283,54.0,na,447.0,0,0,0,0,1,199,0,0,15,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,56.0,1.87,0
10999,23.0,na,,0,0,14,0,0,159,0,0,0,1,1,1,0,1,0,na,0,0,0,0,Cancer,0,0,62.0,2.07,0
60033,57.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Semi-Monthly,0,0,0,0,Sagittarius,1,0,,0.0,0
14592,26.0,R,506.0,52,3,61,51,0,242,0,0,24,1,0,0,0,1,0,na,0,0,0,0,Taurus,0,0,64.0,2.13,0
69392,20.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,3.0,0.1,0
58241,26.0,R,,0,0,4,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,1.0,0.5,0
11492,39.0,na,416.0,0,0,0,0,0,123,0,0,15,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,50.0,1.67,0
58349,20.0,R,393.0,0,0,14,0,0,28,0,0,5,1,1,1,0,1,0,na,0,0,0,0,Gemini,0,0,7.0,0.23,1
54963,25.0,R,536.0,0,0,128,0,0,240,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,1,Gemini,0,0,51.0,1.7,0
38899,23.0,R,541.0,3,0,0,3,1,161,1,0,31,1,0,0,0,1,2,Weekly,0,0,1,0,na,0,0,48.0,1.6,1
44391,30.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Taurus,0,0,,0.0,0
53915,22.0,na,478.0,0,0,4,0,0,1,0,0,0,1,1,1,0,1,0,na,0,0,0,0,Gemini,0,0,4.0,0.13,0
56985,22.0,na,507.0,0,0,14,0,0,21,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,8.0,0.89,0
35458,25.0,R,466.0,5,2,6,5,0,35,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,5.0,0.16999999999999998,1
24252,39.0,na,586.0,5,0,22,5,0,161,0,0,13,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,33.0,1.1,1
46795,35.0,R,548.0,3,1,41,3,0,84,0,0,4,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Cancer,1,0,30.0,1.0,0
65162,55.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,,0.0,0
32075,32.0,R,495.0,21,1,43,21,0,94,0,0,14,1,1,1,1,0,0,Monthly,0,0,0,0,Libra,0,0,26.0,0.87,1
5623,49.0,na,514.0,0,0,0,0,0,197,0,0,11,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,65.0,2.17,0
18332,61.0,na,585.0,0,0,56,0,0,205,0,0,6,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,44.0,1.47,0
7299,21.0,na,675.0,0,0,0,0,0,136,0,0,5,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,47.0,1.5699999999999998,0
53080,29.0,na,,0,0,13,0,0,5,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,1,0,Libra,0,0,4.0,0.13,0
21501,25.0,na,,0,0,0,0,0,25,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,9.0,0.3,0
66186,44.0,na,528.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Gemini,1,0,,0.0,0
6744,25.0,na,448.0,4,1,24,4,0,228,0,0,9,1,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,57.0,1.9,1
11057,24.0,na,,0,0,24,0,0,53,0,0,0,1,1,1,0,1,2,Weekly,0,0,0,0,Aquarius,0,0,22.0,0.76,0
42340,46.0,R,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Leo,0,0,,0.0,0
26641,25.0,O,561.0,0,0,0,0,0,169,0,0,11,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,57.0,1.9,0
62378,19.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Pisces,1,0,,0.0,0
32328,31.0,R,644.0,1,1,23,1,0,40,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,15.0,0.5,0
21853,43.0,na,521.0,0,0,102,0,0,252,0,0,27,1,1,1,0,1,0,Monthly,0,0,0,0,Cancer,1,0,57.0,1.9,0
3151,46.0,R,547.0,53,3,68,52,0,249,0,0,47,1,1,1,1,0,0,na,0,0,0,0,na,0,0,9.0,1.13,1
58589,21.0,R,515.0,1,0,5,1,0,11,0,0,5,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,3.0,0.1,0
30378,23.0,na,503.0,0,0,2,0,0,5,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,2.0,0.06999999999999999,0
46645,24.0,na,694.0,0,0,0,0,0,29,0,0,2,1,0,0,1,0,2,Weekly,0,0,1,0,Pisces,0,0,24.0,0.8,0
45943,52.0,R,550.0,4,1,12,4,0,20,0,0,4,1,1,1,1,0,0,na,0,0,0,0,Scorpio,0,0,5.0,0.16999999999999998,0
25233,34.0,R,563.0,0,0,0,0,0,24,0,0,4,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,na,0,0,12.0,0.4,0
34912,29.0,na,640.0,0,0,4,0,0,79,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,39.0,1.3,0
4926,25.0,R,508.0,9,2,0,9,0,254,0,0,38,1,1,1,1,0,2,na,0,1,0,0,Gemini,0,0,37.0,1.23,1
43043,42.0,R,407.0,0,0,42,0,0,142,0,0,5,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,29.0,0.97,0
43927,24.0,na,,0,0,7,0,0,4,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Gemini,0,0,4.0,0.16,0
1635,27.0,R,,31,0,57,30,0,180,0,0,73,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,36.0,1.2,0
34063,37.0,O,,0,0,0,0,2,62,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,37.0,1.23,0
14891,25.0,na,405.0,0,0,0,0,0,13,0,0,2,1,0,0,1,0,0,na,0,0,0,0,Virgo,0,0,9.0,0.3,0
61057,23.0,na,,3,2,10,3,0,6,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Aries,0,0,2.0,0.67,0
41922,32.0,R,500.0,0,0,1,0,0,67,0,0,5,1,1,1,1,0,3,na,0,0,0,0,Virgo,0,0,24.0,0.8,1
56313,35.0,O,,1,0,99,1,0,228,0,0,48,1,1,1,1,1,4,Monthly,0,0,0,0,Virgo,0,0,56.0,1.87,1
11960,24.0,R,513.0,11,3,36,11,0,101,0,0,8,1,0,0,1,0,0,Weekly,0,0,0,0,Libra,0,0,10.0,0.33,1
64544,28.0,na,,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Gemini,0,0,,0.0,0
50652,35.0,na,,0,0,13,0,0,25,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,16.0,0.53,0
68111,28.0,R,565.0,0,0,30,0,0,70,0,0,7,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Libra,0,0,20.0,0.77,1
17558,39.0,na,,0,0,5,0,0,12,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,4.0,1.0,0
44445,34.0,R,559.0,7,0,22,7,0,45,0,0,2,1,1,1,1,0,0,Weekly,0,0,0,0,Pisces,0,0,9.0,0.3,1
25215,36.0,R,,0,0,47,0,0,119,0,0,1,1,1,1,1,0,0,Weekly,0,0,0,0,Aries,0,0,29.0,0.97,1
17811,26.0,R,718.0,25,0,151,25,0,214,0,0,15,1,0,0,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,57.0,1.9,1
18183,29.0,R,518.0,2,0,85,2,0,154,0,0,16,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Pisces,0,0,46.0,1.53,0
60963,22.0,na,,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Pisces,1,0,,0.0,1
43653,29.0,R,615.0,0,0,0,0,0,151,0,0,10,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,63.0,2.1,0
55165,24.0,na,,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,2.0,0.06999999999999999,0
5205,37.0,O,,1,0,38,1,0,142,0,0,11,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,1,0,55.0,1.83,0
31840,29.0,na,,0,0,47,0,0,120,0,0,3,1,1,1,0,1,0,Weekly,0,0,0,0,Capricorn,0,0,28.0,0.93,0
15068,45.0,R,498.0,0,0,0,0,0,277,0,0,12,1,1,1,1,0,0,Monthly,0,0,0,0,Taurus,0,0,60.0,2.0,1
21334,20.0,R,,2,0,80,2,0,152,0,0,10,1,1,1,0,1,0,Bi-Weekly,0,0,1,0,Taurus,0,0,35.0,1.17,1
23472,22.0,na,,0,0,8,0,0,10,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,5.0,0.33,0
11324,30.0,O,560.0,0,0,0,0,0,175,0,0,11,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,60.0,2.0,0
5720,32.0,R,580.0,1,1,99,1,0,203,0,0,25,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,57.0,1.9,1
14403,39.0,na,535.0,0,0,0,0,0,201,0,0,5,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,75.0,2.5,0
49894,38.0,R,540.0,0,0,105,0,0,179,0,0,6,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,20.0,0.67,0
37244,26.0,R,538.0,0,0,0,0,1,35,0,0,3,1,0,0,0,1,0,na,0,0,0,0,Aries,0,0,21.0,0.7,0
60573,24.0,na,,0,0,1,0,0,7,0,0,0,1,1,1,0,1,5,Bi-Weekly,0,0,0,0,Cancer,0,0,1.0,0.03,0
40326,44.0,na,,0,0,30,0,0,74,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,20.0,0.67,0
47487,23.0,R,513.0,9,2,24,9,0,72,0,0,4,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,12.0,0.8,0
1096,37.0,na,796.0,8,2,134,8,0,308,0,0,28,1,1,1,0,1,2,Weekly,0,0,0,0,Virgo,1,0,59.0,1.97,0
26033,30.0,na,422.0,0,0,24,0,0,69,0,0,2,1,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,20.0,0.83,0
11729,24.0,R,524.0,42,0,108,41,0,269,0,0,16,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,68.0,2.27,0
53201,32.0,R,586.0,3,0,99,3,0,223,0,0,14,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,53.0,1.77,0
27370,24.0,O,510.0,1,0,8,1,0,181,0,1,17,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Pisces,0,0,62.0,2.07,0
49380,37.0,na,,0,0,0,0,0,21,0,0,0,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,25.0,0.83,0
18380,31.0,na,,0,0,17,0,0,38,0,0,9,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,13.0,0.48,1
304,39.0,R,415.0,2,0,74,2,0,147,0,0,12,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,44.0,1.47,1
45490,22.0,na,491.0,0,0,59,0,0,162,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,43.0,1.4300000000000002,1
60283,41.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Monthly,0,0,0,0,Pisces,0,0,,0.0,0
6447,37.0,na,545.0,0,0,4,0,0,7,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,2.0,0.13,0
18485,39.0,R,511.0,0,0,0,0,0,192,0,0,4,1,0,0,1,0,2,na,0,0,0,0,Libra,0,0,60.0,2.0,0
9407,32.0,R,589.0,0,0,157,0,0,221,0,0,22,1,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,51.0,1.7,1
24817,26.0,R,,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Gemini,0,0,2.0,0.06999999999999999,0
60684,41.0,na,584.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,,0.0,0
60931,38.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.0,0.03,0
3691,23.0,na,,0,0,124,0,0,216,0,0,13,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,59.0,1.97,1
26773,24.0,na,542.0,0,0,55,0,0,115,0,0,13,1,1,1,0,1,0,na,0,0,0,0,Capricorn,0,0,31.0,1.03,1
40038,30.0,na,531.0,0,0,0,0,0,109,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,47.0,2.47,0
29205,24.0,R,520.0,6,0,95,6,0,186,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,56.0,1.87,0
44687,50.0,na,546.0,0,0,3,0,0,5,0,0,2,1,0,0,1,0,0,Weekly,0,0,0,0,Pisces,0,0,2.0,0.13,0
26587,29.0,R,699.0,0,0,0,0,0,175,0,0,22,1,0,0,0,1,0,Weekly,0,0,0,0,Leo,0,0,75.0,2.5,0
45474,29.0,R,552.0,0,0,0,0,0,90,0,0,9,1,0,0,1,0,3,Bi-Weekly,0,0,0,0,Virgo,0,0,26.0,0.87,0
64498,21.0,na,521.0,0,0,2,0,0,6,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.0,0.25,0
41560,32.0,R,614.0,2,0,210,2,0,270,0,0,10,1,1,1,0,1,2,na,0,1,0,0,Leo,0,0,64.0,2.13,0
17017,32.0,R,500.0,0,0,0,0,0,54,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Sagittarius,1,0,33.0,1.1,1
20088,26.0,na,508.0,0,0,0,0,0,32,0,0,6,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,5.0,0.16999999999999998,1
1508,42.0,na,,0,0,0,0,0,5,0,0,0,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,3.0,0.1,0
7731,40.0,na,583.0,0,0,38,0,0,70,0,0,5,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,16.0,1.0,0
36193,22.0,na,,0,0,0,0,0,42,0,0,1,1,1,1,1,0,0,Weekly,0,0,0,0,Taurus,0,0,20.0,0.67,0
66915,29.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,na,0,0,,0.0,0
24162,31.0,R,592.0,13,3,124,13,0,210,0,0,36,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,43.0,1.4300000000000002,1
31276,28.0,na,533.0,1,0,23,1,0,41,0,0,0,1,1,1,1,0,0,na,0,0,0,0,Leo,0,0,11.0,0.37,0
6756,30.0,O,537.0,0,0,12,0,0,249,0,0,7,1,0,0,0,1,0,Weekly,0,0,0,0,Pisces,0,0,63.0,2.1,0
59890,18.0,na,,0,0,4,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.0,0.0,0
9886,32.0,na,559.0,0,0,66,0,0,84,0,0,4,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,24.0,0.8,1
65450,21.0,R,345.0,0,0,4,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,,0.0,0
38114,47.0,R,472.0,0,0,80,0,0,255,0,0,16,1,1,1,1,0,0,na,0,0,0,0,Aquarius,0,0,56.0,1.87,1
54819,23.0,R,,2,1,6,2,0,11,0,0,5,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Capricorn,0,0,2.0,0.67,1
42782,40.0,na,566.0,0,0,33,0,0,61,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,15.0,0.68,0
8133,42.0,na,512.0,0,0,25,0,0,85,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,25.0,0.83,0
65370,62.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,,0.0,0
56162,27.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,,0.0,1
20333,37.0,R,578.0,6,2,148,6,0,227,0,0,13,1,0,0,1,0,0,Weekly,0,0,0,0,Leo,0,0,57.0,1.9,1
19524,20.0,R,641.0,4,0,108,4,0,249,0,0,11,1,1,1,0,1,0,Monthly,0,0,0,0,Aquarius,0,0,65.0,2.17,0
44781,20.0,na,468.0,3,0,5,3,0,5,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,3.0,0.19,0
28020,35.0,R,567.0,0,0,44,0,0,64,0,0,2,1,0,0,1,1,2,Semi-Monthly,0,0,0,0,Taurus,0,0,12.0,0.4,0
6886,25.0,na,,0,0,0,0,0,21,0,0,0,1,1,1,0,1,2,Weekly,0,0,0,0,na,0,0,16.0,0.53,0
1346,32.0,R,527.0,0,0,0,0,1,249,0,0,29,1,1,1,1,0,3,na,0,0,0,0,Sagittarius,1,0,66.0,2.2,1
25014,39.0,R,571.0,38,1,0,37,0,264,0,0,14,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,69.0,2.3,1
15042,33.0,na,570.0,0,0,0,0,0,246,0,0,12,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,63.0,2.1,0
39431,30.0,na,,0,0,0,0,0,11,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,6.0,0.2,0
38852,32.0,na,,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.0,0.5,0
53235,25.0,na,,0,0,5,0,0,17,0,0,0,1,1,1,0,1,2,Weekly,0,0,0,0,Aries,0,0,5.0,0.26,0
38653,50.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,,0.0,0
62284,34.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,,0.0,0
16747,17.0,na,601.0,0,0,10,0,0,24,0,0,5,1,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,2.0,0.06999999999999999,0
52042,24.0,R,540.0,0,0,0,0,0,75,0,0,6,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Pisces,0,0,39.0,1.3,0
1263,23.0,R,,2,1,68,1,0,110,0,0,7,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,22.0,0.73,0
63020,47.0,R,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Semi-Monthly,0,0,0,0,Pisces,0,0,66.0,2.2,0
30680,29.0,O,583.0,0,0,100,0,0,164,0,0,10,1,1,1,1,0,0,Monthly,0,0,0,0,Cancer,0,0,26.0,0.87,1
40560,59.0,na,,0,0,0,0,0,7,0,0,0,1,0,0,1,1,3,Bi-Weekly,0,0,0,0,Aries,0,0,,0.0,0
14132,29.0,R,585.0,22,0,95,22,0,216,0,0,20,1,1,1,1,0,0,na,0,0,0,0,Libra,0,0,47.0,1.5699999999999998,1
3662,23.0,R,546.0,3,1,12,3,0,10,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,7.0,0.23,1
35197,33.0,R,459.0,1,0,43,1,0,90,0,0,1,1,1,1,1,0,0,Weekly,0,0,0,0,Libra,0,0,34.0,1.13,0
12443,40.0,na,559.0,0,0,0,0,1,59,0,1,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,1,23.0,0.77,0
51090,21.0,na,514.0,0,0,1,0,0,5,0,0,1,1,0,0,0,1,0,na,0,0,0,0,Leo,0,0,,0.0,0
56062,24.0,na,485.0,0,0,14,0,0,29,0,0,6,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,8.0,0.47,0
69385,32.0,R,581.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Virgo,0,1,,0.0,1
6271,33.0,na,,0,0,48,0,0,96,0,0,7,1,1,1,1,0,0,Monthly,0,0,0,0,Taurus,1,0,24.0,0.8,0
43644,32.0,na,,0,0,0,0,0,25,0,0,6,1,0,0,1,0,0,Monthly,0,0,0,0,Virgo,0,0,14.0,0.47,0
54665,21.0,na,628.0,0,0,3,0,0,14,0,0,1,1,1,1,0,1,0,Monthly,0,0,0,0,Virgo,0,0,9.0,0.3,0
28060,27.0,R,505.0,20,1,21,17,0,81,0,0,16,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,17.0,0.94,1
43966,26.0,na,610.0,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.0,0.03,0
42930,36.0,na,,0,0,0,0,0,92,0,0,6,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,17.0,0.5700000000000001,0
58640,21.0,na,507.0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,na,0,0,0,0,na,0,0,,0.0,0
68149,29.0,na,,0,0,3,0,0,6,0,0,1,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,4.0,0.13,0
20305,45.0,na,,0,0,0,0,1,199,0,0,3,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,72.0,2.4,0
2958,21.0,na,569.0,0,0,45,0,0,132,0,0,8,1,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,35.0,1.17,0
15696,43.0,O,560.0,17,3,111,17,0,168,0,0,30,1,0,0,1,0,0,na,0,0,0,0,Sagittarius,0,0,29.0,0.97,1
37266,27.0,na,,0,0,95,0,0,204,0,0,8,1,0,0,1,0,0,Weekly,0,0,0,0,na,0,0,53.0,1.77,1
42128,23.0,R,631.0,0,0,108,0,0,190,0,0,15,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Libra,0,0,40.0,1.33,1
58090,46.0,O,,0,0,16,0,0,16,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,10.0,1.0,0
68827,41.0,na,539.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Monthly,0,0,0,0,Scorpio,0,0,,0.0,0
63834,32.0,na,,0,0,5,0,0,10,0,0,3,1,0,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,2.0,0.06999999999999999,0
54222,40.0,na,540.0,0,0,0,0,0,5,0,0,2,1,1,1,1,0,0,Monthly,0,0,0,0,Gemini,0,0,4.0,0.13,0
10252,32.0,na,629.0,0,0,1,0,0,97,0,0,3,1,1,1,1,0,0,Weekly,0,0,0,0,Pisces,1,0,29.0,0.97,1
46831,27.0,R,651.0,6,0,91,6,0,204,0,0,5,1,1,1,0,1,0,Weekly,0,0,0,0,Virgo,1,0,64.0,2.13,1
56055,23.0,na,452.0,1,1,7,1,0,5,0,0,0,1,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,4.0,4.0,0
19722,55.0,R,,1,0,66,1,0,283,0,0,21,1,1,1,0,1,0,na,0,0,0,0,Leo,0,0,63.0,2.1,1
38791,41.0,na,,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Virgo,1,0,2.0,0.0,0
